PRODUCTID;ORDER_NUMBER;ORDER_QUANTITY;UNIT_PRICE;DELIVERY_COST;TAX_RATE
10;SO46250   ;6;EUR 1490;EUR 30,25;0.23000
10;SO46276   ;8;EUR 1490;EUR 32,79;0.23000
10;SO50791   ;9;EUR 1490;EUR 54,75;0.23000
13;SO46208   ;7;EUR 399;EUR 59,17;0.23000
8;SO50440   ;2;EUR 1954,74;EUR 84,7;0.23000
2;SO50513   ;5;EUR 850;EUR 61,84;0.23000
12;SO50760   ;9;EUR 299,99;EUR 67,94;0.23000
14;SO46169   ;1;EUR 679,99;EUR 65,73;0.23000
9;SO46317   ;9;EUR 503,96;EUR 51,24;0.23000
15;SO50391   ;5;EUR 588;EUR 78,05;0.23000
2;SO50534   ;4;EUR 850;EUR 49,23;0.23000
11;SO50656   ;7;EUR 433,33;EUR 78,73;0.23000
11;SO46134   ;5;EUR 433,33;EUR 41,18;0.23000
9;SO50415   ;8;EUR 503,96;EUR 56,14;0.23000
13;SO46159   ;7;EUR 399;EUR 61,93;0.23000
4;SO46240   ;9;EUR 1159,9;EUR 56,48;0.23000
6;SO50409   ;7;EUR 2229,5;EUR 56,61;0.23000
6;SO50637   ;9;EUR 2229,5;EUR 76,39;0.23000
11;SO46188   ;8;EUR 433,33;EUR 71,92;0.23000
4;SO50388   ;9;EUR 1159,9;EUR 31,88;0.23000
11;SO50542   ;9;EUR 433,33;EUR 80,48;0.23000
13;SO50572   ;5;EUR 399;EUR 83,66;0.23000
15;SO50561   ;5;EUR 588;EUR 46,63;0.23000
12;SO50619   ;1;EUR 299,99;EUR 48,54;0.23000
3;SO50439   ;8;EUR 99,99;EUR 70,82;0.23000
6;SO50594   ;8;EUR 2229,5;EUR 30,84;0.23000
14;SO46137   ;10;EUR 679,99;EUR 84,11;0.23000
8;SO46201   ;9;EUR 1954,74;EUR 53,88;0.23000
7;SO46213   ;1;EUR 1306;EUR 81,56;0.23000
11;SO46219   ;2;EUR 433,33;EUR 48,47;0.23000
6;SO46150   ;4;EUR 2229,5;EUR 49,2;0.23000
4;SO50452   ;10;EUR 1159,9;EUR 37,35;0.23000
9;SO46220   ;5;EUR 503,96;EUR 77,97;0.23000
15;SO46321   ;10;EUR 588;EUR 59,05;0.23000
2;SO50506   ;8;EUR 850;EUR 46,62;0.23000
6;SO46185   ;5;EUR 2229,5;EUR 83,76;0.23000
4;SO50774   ;2;EUR 1159,9;EUR 52,86;0.23000
15;SO50502   ;6;EUR 588;EUR 75,97;0.23000
5;SO46186   ;4;EUR 200;EUR 73,92;0.23000
16;SO46262   ;7;EUR 780;EUR 32,03;0.23000
5;SO50407   ;1;EUR 200;EUR 55,64;0.23000
14;SO46245   ;5;EUR 679,99;EUR 63,84;0.23000
7;SO50458   ;1;EUR 1306;EUR 68,92;0.23000
2;SO46151   ;4;EUR 850;EUR 55,19;0.23000
7;SO46227   ;10;EUR 1306;EUR 34,5;0.23000
15;SO50560   ;9;EUR 588;EUR 46,03;0.23000
5;SO50635   ;9;EUR 200;EUR 49,95;0.23000
9;SO46394   ;7;EUR 503,96;EUR 30,83;0.23000
9;SO46180   ;10;EUR 503,96;EUR 80,83;0.23000
16;SO50377   ;9;EUR 780;EUR 77,1;0.23000
13;SO50632   ;2;EUR 399;EUR 52,95;0.23000
12;SO50405   ;5;EUR 299,99;EUR 74,08;0.23000
10;SO50586   ;6;EUR 1490;EUR 85,83;0.23000
16;SO50565   ;6;EUR 780;EUR 37,48;0.23000
9;SO50602   ;10;EUR 503,96;EUR 55,93;0.23000
9;SO50399   ;5;EUR 503,96;EUR 59,02;0.23000
4;SO50373   ;4;EUR 1159,9;EUR 33,32;0.23000
6;SO50459   ;10;EUR 2229,5;EUR 37,7;0.23000
11;SO50532   ;10;EUR 433,33;EUR 43,38;0.23000
13;SO46248   ;4;EUR 399;EUR 81,52;0.23000
12;SO50447   ;7;EUR 299,99;EUR 72,68;0.23000
16;SO50783   ;2;EUR 780;EUR 77,41;0.23000
16;SO50414   ;10;EUR 780;EUR 74,02;0.23000
9;SO46244   ;6;EUR 503,96;EUR 31,54;0.23000
8;SO46398   ;5;EUR 1954,74;EUR 35,38;0.23000
5;SO50484   ;1;EUR 200;EUR 55,46;0.23000
14;SO50517   ;6;EUR 679,99;EUR 54,49;0.23000
10;SO46190   ;5;EUR 1490;EUR 66,98;0.23000
9;SO50371   ;10;EUR 503,96;EUR 48,95;0.23000
15;SO50537   ;7;EUR 588;EUR 66,47;0.23000
2;SO46241   ;2;EUR 850;EUR 42,38;0.23000
11;SO50386   ;6;EUR 433,33;EUR 44,69;0.23000
10;SO50575   ;1;EUR 1490;EUR 80,44;0.23000
16;SO46254   ;9;EUR 780;EUR 85,33;0.23000
12;SO50474   ;3;EUR 299,99;EUR 52,35;0.23000
12;SO46224   ;7;EUR 299,99;EUR 80,87;0.23000
5;SO46263   ;7;EUR 200;EUR 84,79;0.23000
10;SO50446   ;1;EUR 1490;EUR 65,2;0.23000
8;SO50400   ;1;EUR 1954,74;EUR 35,25;0.23000
4;SO50431   ;9;EUR 1159,9;EUR 43,79;0.23000
14;SO50588   ;6;EUR 679,99;EUR 49,18;0.23000
3;SO50390   ;6;EUR 99,99;EUR 84,26;0.23000
5;SO50518   ;6;EUR 200;EUR 53,27;0.23000
3;SO50546   ;8;EUR 99,99;EUR 72,17;0.23000
6;SO46282   ;4;EUR 2229,5;EUR 82,86;0.23000
16;SO46187   ;2;EUR 780;EUR 37,02;0.23000
8;SO46269   ;4;EUR 1954,74;EUR 67,63;0.23000
14;SO46301   ;6;EUR 679,99;EUR 60,74;0.23000
13;SO50552   ;5;EUR 399;EUR 35,29;0.23000
11;SO46132   ;2;EUR 433,33;EUR 47,81;0.23000
16;SO50589   ;3;EUR 780;EUR 83,87;0.23000
4;SO46391   ;3;EUR 1159,9;EUR 71,94;0.23000
4;SO50455   ;10;EUR 1159,9;EUR 75,76;0.23000
2;SO46157   ;4;EUR 850;EUR 31,28;0.23000
11;SO50766   ;1;EUR 433,33;EUR 73,76;0.23000
5;SO50496   ;9;EUR 200;EUR 49,84;0.23000
11;SO50508   ;4;EUR 433,33;EUR 35,1;0.23000
7;SO50536   ;10;EUR 1306;EUR 57,22;0.23000
6;SO46308   ;9;EUR 2229,5;EUR 79,2;0.23000
15;SO46402   ;10;EUR 588;EUR 82,79;0.23000
5;SO46310   ;1;EUR 200;EUR 34,07;0.23000
16;SO50514   ;5;EUR 780;EUR 74,81;0.23000
7;SO50481   ;1;EUR 1306;EUR 35,96;0.23000
7;SO46138   ;5;EUR 1306;EUR 47,19;0.23000
14;SO50522   ;7;EUR 679,99;EUR 58,51;0.23000
7;SO50762   ;4;EUR 1306;EUR 85,92;0.23000
2;SO46299   ;7;EUR 850;EUR 81,12;0.23000
2;SO50436   ;2;EUR 850;EUR 39,42;0.23000
19;SO43704   ;8;EUR 103,54;EUR 34,34;0.23000
18;SO43705   ;10;EUR 1299,99;EUR 79,61;0.23000
3;SO52227   ;5;EUR 99,99;EUR 56,4;0.46000
14;SO54513   ;3;EUR 679,99;EUR 41,48;0.23000
10;SO57680   ;6;EUR 1490;EUR 55,73;0.23000
13;SO57821   ;3;EUR 399;EUR 32,17;0.23000
8;SO58631   ;8;EUR 1954,74;EUR 70,82;0.23000
16;SO74811   ;10;EUR 780;EUR 56,44;0.23000
8;SO50893   ;4;EUR 1954,74;EUR 41,64;0.23000
10;SO51256   ;6;EUR 1490;EUR 34,85;0.23000
15;SO52956   ;6;EUR 588;EUR 35,26;0.23000
3;SO53728   ;5;EUR 99,99;EUR 37,08;0.46000
16;SO53921   ;4;EUR 780;EUR 62,5;0.23000
9;SO54258   ;2;EUR 503,96;EUR 51,56;0.23000
11;SO54565   ;10;EUR 433,33;EUR 52,08;0.23000
20;SO54648   ;9;EUR 819;EUR 46,93;0.23000
13;SO54783   ;1;EUR 399;EUR 31,22;0.23000
16;SO55212   ;2;EUR 780;EUR 54,39;0.23000
20;SO55466   ;5;EUR 819;EUR 34,44;0.23000
9;SO56011   ;1;EUR 503,96;EUR 30,08;0.23000
8;SO57218   ;5;EUR 1954,74;EUR 44,85;0.23000
19;SO58182   ;9;EUR 103,54;EUR 80,21;0.23000
6;SO74346   ;6;EUR 2229,5;EUR 65,45;0.23000
12;SO74771   ;6;EUR 299,99;EUR 79,23;0.23000
21;SO74791   ;10;EUR 1159;EUR 41,5;0.23000
16;SO74922   ;4;EUR 780;EUR 52,95;0.23000
11;SO46460   ;5;EUR 433,33;EUR 77,66;0.23000
21;SO51398   ;8;EUR 1159;EUR 46,67;0.23000
15;SO52948   ;9;EUR 588;EUR 68,04;0.23000
14;SO53392   ;2;EUR 679,99;EUR 57,76;0.23000
14;SO53929   ;10;EUR 679,99;EUR 48,97;0.23000
6;SO54766   ;1;EUR 2229,5;EUR 47,22;0.23000
16;SO56734   ;7;EUR 780;EUR 57,34;0.23000
3;SO59157   ;1;EUR 99,99;EUR 74,44;0.23000
21;SO50860   ;2;EUR 1159;EUR 38;0.23000
14;SO55627   ;5;EUR 679,99;EUR 48,34;0.23000
17;SO58114   ;7;EUR 469;EUR 77,33;0.23000
16;SO50935   ;5;EUR 780;EUR 31,64;0.23000
20;SO53384   ;1;EUR 819;EUR 48,5;0.23000
19;SO53865   ;9;EUR 103,54;EUR 48,33;0.23000
6;SO54359   ;1;EUR 2229,5;EUR 45,04;0.23000
19;SO58484   ;2;EUR 103,54;EUR 80,37;0.23000
11;SO50982   ;1;EUR 433,33;EUR 80,42;0.23000
17;SO52255   ;7;EUR 469;EUR 44,83;0.23000
21;SO53294   ;3;EUR 1159;EUR 76,54;0.23000
22;SO55125   ;4;EUR 1306;EUR 63,98;0.23000
19;SO55704   ;7;EUR 103,54;EUR 84,38;0.23000
9;SO55726   ;4;EUR 503,96;EUR 77,61;0.23000
10;SO56515   ;1;EUR 1490;EUR 70,59;0.23000
14;SO56791   ;2;EUR 679,99;EUR 72,49;0.23000
6;SO58870   ;1;EUR 2229,5;EUR 78,49;0.23000
15;SO74616   ;1;EUR 588;EUR 40,02;0.23000
13;SO50931   ;10;EUR 399;EUR 68,06;0.23000
9;SO51928   ;10;EUR 503,96;EUR 71,66;0.23000
12;SO52254   ;3;EUR 299,99;EUR 72,87;0.23000
14;SO52712   ;6;EUR 679,99;EUR 81,67;0.23000
3;SO52935   ;2;EUR 99,99;EUR 80,43;0.23000
20;SO54081   ;1;EUR 819;EUR 63,07;0.23000
16;SO54206   ;10;EUR 780;EUR 54,83;0.23000
10;SO54378   ;8;EUR 1490;EUR 77,24;0.23000
17;SO57958   ;7;EUR 469;EUR 59,82;0.23000
22;SO58450   ;8;EUR 1306;EUR 73,7;0.23000
14;SO74823   ;7;EUR 679,99;EUR 83,8;0.23000
9;SO51685   ;3;EUR 503,96;EUR 40,12;0.23000
17;SO53015   ;3;EUR 469;EUR 75,55;0.23000
15;SO53880   ;5;EUR 588;EUR 33,42;0.23000
20;SO53989   ;5;EUR 819;EUR 32,49;0.23000
3;SO54735   ;4;EUR 99,99;EUR 75,01;0.23000
15;SO55724   ;3;EUR 588;EUR 34,63;0.23000
17;SO57565   ;2;EUR 469;EUR 46,62;0.23000
20;SO58181   ;1;EUR 819;EUR 44,72;0.23000
14;SO58706   ;5;EUR 679,99;EUR 64,79;0.23000
14;SO74587   ;6;EUR 679,99;EUR 69,34;0.23000
12;SO74811   ;9;EUR 299,99;EUR 46,97;0.23000
11;SO56881   ;4;EUR 433,33;EUR 55,79;0.23000
6;SO56987   ;8;EUR 2229,5;EUR 57,29;0.46000
22;SO58700   ;7;EUR 1306;EUR 42,45;0.23000
6;SO74841   ;8;EUR 2229,5;EUR 76,31;0.23000
16;SO74874   ;6;EUR 780;EUR 34,15;0.46000
9;SO50842   ;6;EUR 503,96;EUR 72,99;0.23000
6;SO50953   ;4;EUR 2229,5;EUR 36,98;0.23000
10;SO53001   ;10;EUR 1490;EUR 79,9;0.23000
16;SO56179   ;7;EUR 780;EUR 64,24;0.23000
10;SO56206   ;6;EUR 1490;EUR 65,97;0.23000
11;SO74623   ;4;EUR 433,33;EUR 59,33;0.23000
6;SO75035   ;4;EUR 2229,5;EUR 79,89;0.23000
10;SO46682   ;2;EUR 1490;EUR 54,78;0.23000
13;SO51033   ;5;EUR 399;EUR 85,25;0.23000
18;SO52407   ;6;EUR 1299,99;EUR 30,14;0.23000
18;SO52798   ;9;EUR 1299,99;EUR 54,29;0.23000
10;SO52881   ;7;EUR 1490;EUR 70,2;0.23000
13;SO54000   ;6;EUR 399;EUR 75,29;0.23000
22;SO54011   ;2;EUR 1306;EUR 81,75;0.46000
20;SO56011   ;4;EUR 819;EUR 46,59;0.23000
6;SO58770   ;6;EUR 2229,5;EUR 45,85;0.23000
12;SO74393   ;5;EUR 299,99;EUR 82,75;0.23000
16;SO74575   ;7;EUR 780;EUR 32,88;0.23000
20;SO46525   ;10;EUR 819;EUR 79,49;0.23000
8;SO50831   ;3;EUR 1954,74;EUR 85,76;0.23000
17;SO50838   ;1;EUR 469;EUR 76,43;0.23000
17;SO51045   ;3;EUR 469;EUR 46,51;0.23000
12;SO52652   ;6;EUR 299,99;EUR 44,62;0.23000
8;SO53266   ;1;EUR 1954,74;EUR 46,13;0.23000
15;SO53786   ;7;EUR 588;EUR 78,91;0.23000
21;SO54118   ;1;EUR 1159;EUR 60,83;0.23000
17;SO56298   ;7;EUR 469;EUR 66,53;0.23000
9;SO58494   ;1;EUR 503,96;EUR 40,56;0.23000
19;SO50915   ;6;EUR 103,54;EUR 55,34;0.23000
10;SO55945   ;9;EUR 1490;EUR 50,64;0.23000
21;SO50913   ;5;EUR 1159;EUR 35,53;0.23000
19;SO51003   ;9;EUR 103,54;EUR 66,88;0.23000
13;SO51416   ;2;EUR 399;EUR 41,68;0.23000
22;SO52031   ;3;EUR 1306;EUR 41,48;0.23000
11;SO53742   ;8;EUR 433,33;EUR 45,43;0.23000
14;SO53829   ;4;EUR 679,99;EUR 36,68;0.23000
12;SO54082   ;8;EUR 299,99;EUR 43,57;0.23000
12;SO55939   ;6;EUR 299,99;EUR 61,27;0.23000
22;SO57419   ;2;EUR 1306;EUR 68,69;0.23000
8;SO57539   ;2;EUR 1954,74;EUR 76,53;0.23000
13;SO58114   ;1;EUR 399;EUR 57,83;0.23000
19;SO58484   ;9;EUR 103,54;EUR 41,86;0.23000
17;SO59200   ;7;EUR 469;EUR 65,78;0.23000
12;SO51984   ;5;EUR 299,99;EUR 67,13;0.23000
18;SO52343   ;8;EUR 1299,99;EUR 37,75;0.23000
17;SO54325   ;3;EUR 469;EUR 75,21;0.23000
19;SO54792   ;9;EUR 103,54;EUR 67,56;0.23000
20;SO55380   ;7;EUR 819;EUR 66,76;0.23000
16;SO56452   ;4;EUR 780;EUR 71,64;0.23000
13;SO56809   ;4;EUR 399;EUR 74,38;0.23000
21;SO57980   ;6;EUR 1159;EUR 54,42;0.23000
9;SO74559   ;5;EUR 503,96;EUR 56,48;0.23000
20;SO74611   ;5;EUR 819;EUR 60,83;0.23000
14;SO43710   ;10;EUR 679,99;EUR 44,49;0.23000
17;SO46542   ;9;EUR 469;EUR 37,1;0.23000
14;SO50815   ;8;EUR 679,99;EUR 81,59;0.23000
17;SO51984   ;7;EUR 469;EUR 83,85;0.23000
16;SO55601   ;6;EUR 780;EUR 60,9;0.23000
12;SO58054   ;5;EUR 299,99;EUR 79,59;0.23000
9;SO58869   ;9;EUR 503,96;EUR 59,44;0.23000
19;SO46435   ;10;EUR 103,54;EUR 69,78;0.23000
3;SO54195   ;1;EUR 99,99;EUR 68,42;0.23000
9;SO55433   ;6;EUR 503,96;EUR 56,98;0.23000
18;SO56250   ;1;EUR 1299,99;EUR 64,54;0.23000
20;SO56699   ;6;EUR 819;EUR 38,42;0.23000
20;SO57268   ;9;EUR 819;EUR 33,71;0.23000
21;SO74638   ;3;EUR 1159;EUR 84,76;0.23000
9;SO46522   ;8;EUR 503,96;EUR 61,11;0.23000
17;SO52478   ;8;EUR 469;EUR 31,81;0.23000
9;SO52481   ;5;EUR 503,96;EUR 81,17;0.23000
19;SO52784   ;2;EUR 103,54;EUR 38,5;0.23000
19;SO52888   ;3;EUR 103,54;EUR 61,54;0.23000
9;SO53162   ;1;EUR 503,96;EUR 59,23;0.23000
11;SO54697   ;10;EUR 433,33;EUR 51,55;0.23000
22;SO55637   ;1;EUR 1306;EUR 78,68;0.23000
13;SO55915   ;8;EUR 399;EUR 57,31;0.23000
13;SO56392   ;10;EUR 399;EUR 56,41;0.23000
11;SO58053   ;4;EUR 433,33;EUR 78,37;0.23000
20;SO46447   ;6;EUR 819;EUR 62,81;0.23000
20;SO50978   ;4;EUR 819;EUR 46,33;0.23000
15;SO52889   ;2;EUR 588;EUR 30,81;0.23000
22;SO53384   ;5;EUR 1306;EUR 33,29;0.23000
18;SO53902   ;2;EUR 1299,99;EUR 71,03;0.23000
17;SO54689   ;9;EUR 469;EUR 73,87;0.23000
15;SO55756   ;3;EUR 588;EUR 73,66;0.23000
11;SO56930   ;6;EUR 433,33;EUR 48,93;0.23000
19;SO58055   ;8;EUR 103,54;EUR 61,52;0.23000
8;SO74348   ;7;EUR 1954,74;EUR 70,43;0.23000
19;SO74628   ;10;EUR 103,54;EUR 48,17;0.23000
13;SO46511   ;5;EUR 399;EUR 65,19;0.23000
19;SO50800   ;2;EUR 103,54;EUR 44,56;0.23000
9;SO51231   ;5;EUR 503,96;EUR 35,88;0.23000
3;SO52588   ;8;EUR 99,99;EUR 74,52;0.23000
17;SO54378   ;3;EUR 469;EUR 52,64;0.23000
14;SO56821   ;3;EUR 679,99;EUR 50,8;0.23000
20;SO58450   ;1;EUR 819;EUR 79;0.23000
20;SO50857   ;4;EUR 819;EUR 79,39;0.23000
16;SO51644   ;4;EUR 780;EUR 70,88;0.23000
20;SO52136   ;10;EUR 819;EUR 67,56;0.23000
10;SO54567   ;9;EUR 1490;EUR 44,5;0.23000
8;SO55601   ;6;EUR 1954,74;EUR 59,7;0.23000
11;SO58631   ;10;EUR 433,33;EUR 76,65;0.23000
16;SO46417   ;1;EUR 780;EUR 68,81;0.23000
14;SO46595   ;4;EUR 679,99;EUR 37,52;0.23000
12;SO53884   ;1;EUR 299,99;EUR 77,08;0.23000
3;SO57918   ;4;EUR 99,99;EUR 77,07;0.23000
14;SO46504   ;2;EUR 679,99;EUR 78,32;0.23000
6;SO50882   ;8;EUR 2229,5;EUR 37,83;0.23000
16;SO50921   ;1;EUR 780;EUR 53,68;0.23000
8;SO52136   ;5;EUR 1954,74;EUR 76,22;0.23000
9;SO52524   ;9;EUR 503,96;EUR 37,37;0.23000
14;SO52805   ;9;EUR 679,99;EUR 46,76;0.23000
8;SO52992   ;8;EUR 1954,74;EUR 33,86;0.23000
19;SO54059   ;9;EUR 103,54;EUR 79,28;0.23000
10;SO54752   ;6;EUR 1490;EUR 53,91;0.23000
22;SO57239   ;3;EUR 1306;EUR 52,19;0.23000
21;SO57439   ;4;EUR 1159;EUR 74,57;0.23000
16;SO57636   ;5;EUR 780;EUR 60,22;0.23000
13;SO58009   ;1;EUR 399;EUR 36,48;0.23000
12;SO74372   ;6;EUR 299,99;EUR 53,85;0.23000
10;SO74771   ;6;EUR 1490;EUR 62,15;0.23000
6;SO74798   ;5;EUR 2229,5;EUR 39,09;0.23000
17;SO50865   ;3;EUR 469;EUR 48,73;0.23000
20;SO50891   ;7;EUR 819;EUR 54,36;0.23000
11;SO52059   ;1;EUR 433,33;EUR 79,93;0.23000
15;SO53080   ;10;EUR 588;EUR 44,31;0.23000
21;SO53182   ;9;EUR 1159;EUR 70,57;0.23000
3;SO54513   ;9;EUR 99,99;EUR 53,28;0.23000
14;SO54669   ;9;EUR 679,99;EUR 77,5;0.23000
16;SO56452   ;9;EUR 780;EUR 47,74;0.23000
18;SO57233   ;6;EUR 1299,99;EUR 36,32;0.46000
12;SO58077   ;3;EUR 299,99;EUR 84,31;0.23000
9;SO58744   ;3;EUR 503,96;EUR 38,3;0.23000
9;SO59157   ;3;EUR 503,96;EUR 65,41;0.23000
16;SO46573   ;6;EUR 780;EUR 58,34;0.23000
16;SO50834   ;8;EUR 780;EUR 36,27;0.23000
17;SO51416   ;8;EUR 469;EUR 50,61;0.23000
3;SO51570   ;7;EUR 99,99;EUR 69,09;0.23000
8;SO53814   ;2;EUR 1954,74;EUR 49,87;0.23000
13;SO56548   ;2;EUR 399;EUR 57,22;0.23000
21;SO57788   ;5;EUR 1159;EUR 44,76;0.23000
9;SO58362   ;3;EUR 503,96;EUR 54,37;0.23000
15;SO46687   ;7;EUR 588;EUR 73,6;0.23000
16;SO50900   ;9;EUR 780;EUR 75,79;0.23000
11;SO52798   ;4;EUR 433,33;EUR 75,53;0.23000
13;SO52881   ;1;EUR 399;EUR 67,52;0.23000
14;SO53197   ;1;EUR 679,99;EUR 56,3;0.23000
11;SO53980   ;3;EUR 433,33;EUR 53,6;0.23000
22;SO54789   ;1;EUR 1306;EUR 82,79;0.23000
12;SO55710   ;5;EUR 299,99;EUR 66,59;0.23000
11;SO56929   ;8;EUR 433,33;EUR 83,44;0.23000
10;SO57788   ;6;EUR 1490;EUR 36,43;0.23000
18;SO46534   ;10;EUR 1299,99;EUR 72,85;0.23000
14;SO46541   ;1;EUR 679,99;EUR 66,54;0.23000
21;SO51395   ;6;EUR 1159;EUR 58,51;0.23000
22;SO51524   ;5;EUR 1306;EUR 70,01;0.46000
12;SO51628   ;6;EUR 299,99;EUR 65,56;0.23000
15;SO53789   ;4;EUR 588;EUR 44,85;0.23000
8;SO54222   ;1;EUR 1954,74;EUR 84,67;0.23000
9;SO55602   ;8;EUR 503,96;EUR 44,01;0.23000
15;SO56189   ;10;EUR 588;EUR 50,21;0.23000
12;SO74674   ;2;EUR 299,99;EUR 65,85;0.23000
20;SO52874   ;1;EUR 819;EUR 48,76;0.23000
16;SO53886   ;4;EUR 780;EUR 38,88;0.23000
11;SO54648   ;4;EUR 433,33;EUR 63,65;0.23000
12;SO57252   ;4;EUR 299,99;EUR 74,5;0.46000
10;SO58644   ;6;EUR 1490;EUR 74,44;0.23000
22;SO74405   ;10;EUR 1306;EUR 69,23;0.23000
10;SO74561   ;4;EUR 1490;EUR 48,24;0.23000
14;SO53088   ;6;EUR 679,99;EUR 74,01;0.23000
14;SO53829   ;10;EUR 679,99;EUR 45,12;0.23000
9;SO54334   ;4;EUR 503,96;EUR 56,77;0.46000
12;SO54470   ;5;EUR 299,99;EUR 67,73;0.23000
18;SO55826   ;5;EUR 1299,99;EUR 44,05;0.23000
21;SO56259   ;1;EUR 1159;EUR 58,56;0.23000
10;SO58149   ;2;EUR 1490;EUR 76,83;0.23000
11;SO58351   ;8;EUR 433,33;EUR 47,74;0.23000
12;SO58494   ;9;EUR 299,99;EUR 75,98;0.23000
20;SO50920   ;3;EUR 819;EUR 30,19;0.23000
12;SO53101   ;7;EUR 299,99;EUR 69,29;0.23000
21;SO53123   ;4;EUR 1159;EUR 66,88;0.23000
10;SO53294   ;1;EUR 1490;EUR 49,91;0.23000
21;SO53803   ;9;EUR 1159;EUR 75,93;0.46000
14;SO55690   ;4;EUR 679,99;EUR 74,6;0.23000
8;SO56629   ;8;EUR 1954,74;EUR 78,79;0.23000
10;SO57780   ;8;EUR 1490;EUR 54,19;0.23000
18;SO58430   ;7;EUR 1299,99;EUR 36,03;0.23000
13;SO58489   ;4;EUR 399;EUR 42,78;0.23000
10;SO74549   ;8;EUR 1490;EUR 71,52;0.23000
9;SO74698   ;7;EUR 503,96;EUR 34,53;0.23000
19;SO46453   ;1;EUR 103,54;EUR 67,69;0.23000
18;SO52370   ;2;EUR 1299,99;EUR 45,27;0.23000
14;SO54825   ;6;EUR 679,99;EUR 67,36;0.23000
18;SO55497   ;5;EUR 1299,99;EUR 80,43;0.23000
11;SO58782   ;1;EUR 433,33;EUR 63,93;0.23000
10;SO51022   ;10;EUR 1490;EUR 35,16;0.23000
21;SO53107   ;5;EUR 1159;EUR 33,45;0.23000
16;SO53657   ;8;EUR 780;EUR 80,1;0.23000
18;SO53961   ;3;EUR 1299,99;EUR 51,03;0.23000
10;SO54791   ;5;EUR 1490;EUR 32,78;0.23000
12;SO55754   ;9;EUR 299,99;EUR 32,38;0.23000
11;SO56147   ;3;EUR 433,33;EUR 56,53;0.23000
14;SO58250   ;5;EUR 679,99;EUR 31,34;0.23000
18;SO46440   ;1;EUR 1299,99;EUR 54,06;0.23000
13;SO51231   ;4;EUR 399;EUR 41,57;0.23000
19;SO52514   ;1;EUR 103,54;EUR 66,73;0.23000
8;SO52849   ;5;EUR 1954,74;EUR 78,53;0.23000
22;SO53266   ;1;EUR 1306;EUR 42,52;0.23000
19;SO53929   ;9;EUR 103,54;EUR 45,85;0.23000
16;SO54327   ;1;EUR 780;EUR 64,18;0.23000
12;SO55349   ;7;EUR 299,99;EUR 43,55;0.23000
15;SO56206   ;6;EUR 588;EUR 43,26;0.23000
20;SO57258   ;7;EUR 819;EUR 75,95;0.23000
9;SO58700   ;1;EUR 503,96;EUR 75,1;0.23000
13;SO50833   ;2;EUR 399;EUR 43,78;0.23000
10;SO51451   ;4;EUR 1490;EUR 62,63;0.23000
13;SO52184   ;9;EUR 399;EUR 68,56;0.23000
15;SO53738   ;3;EUR 588;EUR 76,52;0.23000
20;SO54282   ;9;EUR 819;EUR 83,79;0.23000
12;SO58060   ;10;EUR 299,99;EUR 73,23;0.23000
18;SO58672   ;10;EUR 1299,99;EUR 33,52;0.23000
9;SO74380   ;1;EUR 503,96;EUR 54,61;0.23000
18;SO50820   ;4;EUR 1299,99;EUR 68,88;0.23000
14;SO51044   ;10;EUR 679,99;EUR 53,83;0.23000
14;SO55867   ;8;EUR 679,99;EUR 78,77;0.23000
15;SO56721   ;7;EUR 588;EUR 40,46;0.23000
10;SO57429   ;5;EUR 1490;EUR 64,9;0.23000
15;SO46409   ;10;EUR 588;EUR 47,95;0.23000
19;SO52857   ;4;EUR 103,54;EUR 32,19;0.23000
8;SO54902   ;8;EUR 1954,74;EUR 78,76;0.23000
16;SO55889   ;3;EUR 780;EUR 68,15;0.23000
22;SO58114   ;7;EUR 1306;EUR 66,25;0.23000
8;SO46527   ;10;EUR 1954,74;EUR 67,2;0.23000
19;SO51299   ;7;EUR 103,54;EUR 40,33;0.23000
8;SO53429   ;1;EUR 1954,74;EUR 57,84;0.23000
18;SO54659   ;2;EUR 1299,99;EUR 45,28;0.23000
22;SO55394   ;2;EUR 1306;EUR 42,18;0.23000
22;SO56791   ;10;EUR 1306;EUR 81,72;0.23000
14;SO56929   ;3;EUR 679,99;EUR 68,13;0.23000
14;SO57204   ;9;EUR 679,99;EUR 38,53;0.23000
17;SO57280   ;5;EUR 469;EUR 42,54;0.23000
19;SO57574   ;6;EUR 103,54;EUR 50,05;0.23000
17;SO57980   ;7;EUR 469;EUR 68,68;0.23000
15;SO58097   ;10;EUR 588;EUR 55,52;0.23000
20;SO58662   ;6;EUR 819;EUR 41,81;0.23000
18;SO59204   ;3;EUR 1299,99;EUR 72,59;0.23000
15;SO74477   ;3;EUR 588;EUR 32,25;0.23000
18;SO74889   ;10;EUR 1299,99;EUR 51,45;0.23000
18;SO74873   ;9;EUR 1299,99;EUR 84,72;0.23000
13;SO74963   ;3;EUR 399;EUR 61,88;0.23000
17;SO52253   ;10;EUR 469;EUR 43,06;0.23000
18;SO56147   ;3;EUR 1299,99;EUR 70,85;0.23000
8;SO56311   ;10;EUR 1954,74;EUR 64,57;0.23000
13;SO74342   ;4;EUR 399;EUR 56,46;0.23000
21;SO74673   ;1;EUR 1159;EUR 85,7;0.23000
14;SO74874   ;7;EUR 679,99;EUR 63,06;0.23000
9;SO46487   ;4;EUR 503,96;EUR 63,83;0.23000
