PRODUCTID;ORDER_NUMBER;ORDER_QUANTITY;UNIT_PRICE;DELIVERY_COST;TAX_RATE
8;SO61677   ;7;EUR 1954,74;EUR 97,79;0.23000
13;SO61705   ;1;EUR 399;EUR 52,04;0.23000
23;SO61782   ;7;EUR 179;EUR 63,07;0.23000
11;SO61903   ;6;EUR 433,33;EUR 79,97;0.23000
19;SO61890   ;5;EUR 103,54;EUR 81,86;0.23000
27;SO61953   ;10;EUR 845,37;EUR 54,05;0.23000
20;SO62049   ;4;EUR 819;EUR 60,3;0.23000
15;SO62041   ;3;EUR 588;EUR 85,15;0.46000
21;SO62198   ;7;EUR 1159;EUR 98,44;0.23000
19;SO62283   ;10;EUR 103,54;EUR 44,88;0.23000
25;SO62306   ;6;EUR 159,99;EUR 60,65;0.23000
9;SO62392   ;3;EUR 503,96;EUR 70,6;0.23000
14;SO62403   ;1;EUR 679,99;EUR 61,56;0.23000
23;SO62407   ;8;EUR 179;EUR 33,04;0.23000
8;SO62467   ;2;EUR 1954,74;EUR 76,46;0.23000
22;SO62549   ;9;EUR 1306;EUR 47,15;0.23000
8;SO62612   ;3;EUR 1954,74;EUR 68;0.23000
15;SO62616   ;10;EUR 588;EUR 39,79;0.23000
28;SO62663   ;5;EUR 970;EUR 98,09;0.23000
29;SO62645   ;7;EUR 41,26;EUR 99,86;0.23000
27;SO62677   ;10;EUR 845,37;EUR 43,17;0.23000
15;SO62689   ;2;EUR 588;EUR 92,03;0.23000
23;SO62723   ;1;EUR 179;EUR 43,14;0.23000
27;SO62750   ;2;EUR 845,37;EUR 41,68;0.23000
15;SO62907   ;6;EUR 588;EUR 77,16;0.23000
10;SO62929   ;7;EUR 1490;EUR 47,3;0.23000
24;SO62975   ;8;EUR 1495,53;EUR 93,2;0.23000
11;SO63088   ;1;EUR 433,33;EUR 34,19;0.46000
29;SO63414   ;4;EUR 41,26;EUR 96,01;0.23000
21;SO63439   ;8;EUR 1159;EUR 51,46;0.23000
23;SO63516   ;8;EUR 179;EUR 50,87;0.23000
10;SO63603   ;9;EUR 1490;EUR 58,19;0.46000
14;SO63670   ;8;EUR 679,99;EUR 43,82;0.23000
10;SO63648   ;5;EUR 1490;EUR 53,8;0.23000
20;SO63698   ;5;EUR 819;EUR 66,97;0.23000
10;SO63762   ;6;EUR 1490;EUR 82,48;0.23000
10;SO63833   ;6;EUR 1490;EUR 95,89;0.23000
10;SO64062   ;4;EUR 1490;EUR 34,92;0.23000
21;SO64174   ;10;EUR 1159;EUR 31,83;0.23000
11;SO64280   ;9;EUR 433,33;EUR 88,33;0.23000
16;SO64376   ;9;EUR 780;EUR 60,65;0.23000
15;SO64682   ;5;EUR 588;EUR 98,79;0.23000
17;SO64744   ;8;EUR 469;EUR 39,53;0.23000
14;SO64928   ;6;EUR 679,99;EUR 30,44;0.23000
12;SO64983   ;2;EUR 299,99;EUR 31,55;0.23000
21;SO65088   ;10;EUR 1159;EUR 36,57;0.23000
17;SO65329   ;10;EUR 469;EUR 70,54;0.23000
18;SO65346   ;9;EUR 1299,99;EUR 56,33;0.23000
24;SO65396   ;6;EUR 1495,53;EUR 31,25;0.23000
9;SO65625   ;2;EUR 503,96;EUR 98,32;0.23000
19;SO65826   ;3;EUR 103,54;EUR 91,79;0.23000
27;SO65942   ;7;EUR 845,37;EUR 75,4;0.23000
10;SO65884   ;5;EUR 1490;EUR 47,5;0.23000
9;SO65912   ;10;EUR 503,96;EUR 46,1;0.46000
27;SO66142   ;10;EUR 845,37;EUR 92,7;0.23000
14;SO66203   ;6;EUR 679,99;EUR 64,34;0.23000
22;SO66186   ;4;EUR 1306;EUR 48,01;0.23000
25;SO66204   ;3;EUR 159,99;EUR 52,35;0.23000
28;SO66424   ;5;EUR 970;EUR 51,95;0.23000
29;SO66486   ;10;EUR 41,26;EUR 35,52;0.23000
24;SO66549   ;2;EUR 1495,53;EUR 35,25;0.23000
29;SO66674   ;10;EUR 41,26;EUR 83,71;0.23000
26;SO66739   ;3;EUR 184,9;EUR 86,36;0.23000
21;SO66785   ;8;EUR 1159;EUR 31,34;0.23000
13;SO66821   ;8;EUR 399;EUR 45,5;0.46000
21;SO66872   ;8;EUR 1159;EUR 72,24;0.23000
21;SO66908   ;10;EUR 1159;EUR 32,85;0.23000
28;SO66926   ;9;EUR 970;EUR 37,16;0.23000
17;SO66929   ;8;EUR 469;EUR 66,23;0.23000
18;SO66960   ;4;EUR 1299,99;EUR 59,5;0.23000
19;SO67008   ;1;EUR 103,54;EUR 62,61;0.23000
10;SO66945   ;10;EUR 1490;EUR 43,44;0.23000
19;SO67035   ;7;EUR 103,54;EUR 68,05;0.23000
26;SO67059   ;9;EUR 184,9;EUR 62,81;0.23000
23;SO67122   ;9;EUR 179;EUR 41,43;0.23000
19;SO67131   ;2;EUR 103,54;EUR 59,6;0.46000
17;SO67257   ;3;EUR 469;EUR 79,26;0.23000
14;SO67390   ;4;EUR 679,99;EUR 91,64;0.23000
17;SO67451   ;4;EUR 469;EUR 59,5;0.23000
10;SO59222   ;9;EUR 1490;EUR 38,76;0.23000
13;SO59240   ;6;EUR 399;EUR 67,4;0.23000
18;SO59286   ;1;EUR 1299,99;EUR 100,94;0.23000
18;SO59455   ;8;EUR 1299,99;EUR 36,54;0.23000
10;SO59540   ;4;EUR 1490;EUR 78,36;0.23000
11;SO59555   ;6;EUR 433,33;EUR 61,23;0.23000
23;SO59595   ;9;EUR 179;EUR 45,02;0.23000
27;SO59624   ;1;EUR 845,37;EUR 99,77;0.23000
20;SO59670   ;1;EUR 819;EUR 84,41;0.23000
21;SO59762   ;4;EUR 1159;EUR 59,21;0.23000
25;SO59865   ;4;EUR 159,99;EUR 97,25;0.23000
25;SO59891   ;2;EUR 159,99;EUR 93,85;0.23000
21;SO60006   ;6;EUR 1159;EUR 90,13;0.23000
17;SO60120   ;10;EUR 469;EUR 67,33;0.46000
10;SO60064   ;1;EUR 1490;EUR 87,56;0.23000
11;SO60413   ;2;EUR 433,33;EUR 96,51;0.23000
25;SO60476   ;10;EUR 159,99;EUR 95,08;0.23000
29;SO60487   ;9;EUR 41,26;EUR 83,79;0.23000
29;SO60521   ;3;EUR 41,26;EUR 55,29;0.23000
27;SO60567   ;6;EUR 845,37;EUR 68,31;0.23000
19;SO60793   ;7;EUR 103,54;EUR 73,12;0.23000
10;SO60769   ;5;EUR 1490;EUR 79,74;0.23000
9;SO60890   ;7;EUR 503,96;EUR 100,7;0.23000
17;SO60872   ;1;EUR 469;EUR 98,68;0.23000
14;SO61032   ;5;EUR 679,99;EUR 73,09;0.23000
16;SO60998   ;7;EUR 780;EUR 47,51;0.23000
17;SO61086   ;9;EUR 469;EUR 61,26;0.23000
9;SO61122   ;4;EUR 503,96;EUR 83,39;0.23000
15;SO61308   ;1;EUR 588;EUR 89,51;0.23000
24;SO61344   ;8;EUR 1495,53;EUR 62,75;0.23000
14;SO61396   ;6;EUR 679,99;EUR 79,52;0.23000
17;SO61544   ;9;EUR 469;EUR 82,59;0.23000
20;SO61594   ;7;EUR 819;EUR 82,55;0.46000
25;SO61776   ;2;EUR 159,99;EUR 81,34;0.23000
14;SO61756   ;3;EUR 679,99;EUR 99,56;0.46000
12;SO61830   ;3;EUR 299,99;EUR 40,85;0.23000
11;SO61894   ;9;EUR 433,33;EUR 39,69;0.23000
18;SO61895   ;5;EUR 1299,99;EUR 64,95;0.23000
28;SO61885   ;1;EUR 970;EUR 45,83;0.46000
25;SO61897   ;2;EUR 159,99;EUR 71,78;0.23000
25;SO62244   ;7;EUR 159,99;EUR 96,6;0.23000
22;SO62462   ;10;EUR 1306;EUR 46,9;0.23000
19;SO62479   ;8;EUR 103,54;EUR 62,5;0.23000
10;SO62589   ;6;EUR 1490;EUR 31,66;0.23000
19;SO62640   ;8;EUR 103,54;EUR 87,05;0.23000
11;SO62802   ;6;EUR 433,33;EUR 46,41;0.23000
24;SO62765   ;8;EUR 1495,53;EUR 35,3;0.23000
22;SO62869   ;1;EUR 1306;EUR 75,68;0.46000
16;SO62887   ;4;EUR 780;EUR 56,01;0.23000
27;SO63106   ;6;EUR 845,37;EUR 64,34;0.23000
13;SO63336   ;4;EUR 399;EUR 56,51;0.46000
19;SO63399   ;2;EUR 103,54;EUR 99,81;0.23000
8;SO63611   ;2;EUR 1954,74;EUR 66,38;0.23000
16;SO63797   ;10;EUR 780;EUR 51,61;0.23000
25;SO63763   ;4;EUR 159,99;EUR 68,48;0.23000
12;SO63855   ;6;EUR 299,99;EUR 88,49;0.23000
23;SO63901   ;1;EUR 179;EUR 74,74;0.23000
12;SO63995   ;1;EUR 299,99;EUR 79,94;0.23000
20;SO64082   ;1;EUR 819;EUR 53,44;0.23000
26;SO64071   ;3;EUR 184,9;EUR 66,97;0.23000
12;SO64129   ;4;EUR 299,99;EUR 82,94;0.23000
16;SO64178   ;5;EUR 780;EUR 75,34;0.23000
20;SO64503   ;8;EUR 819;EUR 61,73;0.23000
23;SO64555   ;9;EUR 179;EUR 60,11;0.23000
18;SO64671   ;8;EUR 1299,99;EUR 98,04;0.23000
28;SO64690   ;2;EUR 970;EUR 41,25;0.23000
12;SO64787   ;9;EUR 299,99;EUR 62,23;0.23000
15;SO64743   ;7;EUR 588;EUR 60,64;0.23000
10;SO64820   ;2;EUR 1490;EUR 82,04;0.23000
17;SO64910   ;6;EUR 469;EUR 53,44;0.23000
8;SO64897   ;10;EUR 1954,74;EUR 41,74;0.23000
27;SO64932   ;9;EUR 845,37;EUR 39,9;0.23000
15;SO64961   ;1;EUR 588;EUR 87,23;0.23000
18;SO64966   ;5;EUR 1299,99;EUR 77,94;0.23000
25;SO65017   ;4;EUR 159,99;EUR 99,46;0.23000
23;SO64999   ;7;EUR 179;EUR 46,71;0.23000
11;SO65002   ;1;EUR 433,33;EUR 98,55;0.23000
25;SO65362   ;3;EUR 159,99;EUR 38,35;0.23000
19;SO65375   ;2;EUR 103,54;EUR 37,47;0.23000
20;SO65527   ;7;EUR 819;EUR 72,14;0.23000
23;SO65620   ;4;EUR 179;EUR 34,05;0.46000
14;SO65627   ;1;EUR 679,99;EUR 43,27;0.23000
20;SO65773   ;1;EUR 819;EUR 93,47;0.46000
9;SO65797   ;2;EUR 503,96;EUR 90,81;0.46000
20;SO65962   ;8;EUR 819;EUR 100,48;0.23000
12;SO66050   ;6;EUR 299,99;EUR 76,87;0.23000
8;SO66060   ;8;EUR 1954,74;EUR 50,55;0.46000
27;SO66066   ;5;EUR 845,37;EUR 51,94;0.23000
11;SO66093   ;5;EUR 433,33;EUR 94,29;0.23000
20;SO66117   ;10;EUR 819;EUR 48,02;0.23000
13;SO66371   ;6;EUR 399;EUR 44,17;0.23000
23;SO66444   ;7;EUR 179;EUR 80,91;0.46000
28;SO66569   ;3;EUR 970;EUR 55,73;0.23000
21;SO66692   ;9;EUR 1159;EUR 53,61;0.23000
28;SO66772   ;7;EUR 970;EUR 92,15;0.23000
15;SO66823   ;3;EUR 588;EUR 41,5;0.23000
8;SO66860   ;10;EUR 1954,74;EUR 84,61;0.23000
25;SO67430   ;7;EUR 159,99;EUR 73,41;0.23000
29;SO67450   ;7;EUR 41,26;EUR 36,23;0.23000
8;SO59404   ;9;EUR 1954,74;EUR 89,07;0.23000
13;SO59479   ;4;EUR 399;EUR 32,21;0.23000
25;SO59799   ;6;EUR 159,99;EUR 36,6;0.23000
27;SO59859   ;1;EUR 845,37;EUR 67,06;0.23000
14;SO60063   ;8;EUR 679,99;EUR 85,16;0.69000
15;SO60127   ;5;EUR 588;EUR 62,66;0.23000
29;SO60210   ;9;EUR 41,26;EUR 34,11;0.23000
14;SO60243   ;10;EUR 679,99;EUR 97,27;0.23000
26;SO60229   ;9;EUR 184,9;EUR 30,76;0.23000
27;SO60341   ;2;EUR 845,37;EUR 73,4;0.23000
11;SO60353   ;7;EUR 433,33;EUR 38,24;0.23000
18;SO60368   ;7;EUR 1299,99;EUR 54,42;0.46000
8;SO60318   ;8;EUR 1954,74;EUR 55,2;0.23000
20;SO60692   ;10;EUR 819;EUR 67,06;0.23000
25;SO61125   ;10;EUR 159,99;EUR 67,95;0.46000
10;SO61297   ;5;EUR 1490;EUR 80,32;0.23000
16;SO61367   ;2;EUR 780;EUR 83,92;0.23000
25;SO61424   ;8;EUR 159,99;EUR 76,04;0.23000
29;SO61409   ;8;EUR 41,26;EUR 30,85;0.23000
22;SO61428   ;8;EUR 1306;EUR 51,74;0.23000
10;SO61498   ;4;EUR 1490;EUR 51,5;0.23000
11;SO61571   ;7;EUR 433,33;EUR 61,51;0.23000
28;SO61555   ;1;EUR 970;EUR 75,6;0.23000
12;SO61591   ;4;EUR 299,99;EUR 46,35;0.23000
15;SO61634   ;1;EUR 588;EUR 62,68;0.23000
18;SO61642   ;4;EUR 1299,99;EUR 62,44;0.23000
23;SO61644   ;8;EUR 179;EUR 96,65;0.23000
23;SO61606   ;8;EUR 179;EUR 97,87;0.23000
22;SO61608   ;4;EUR 1306;EUR 61,06;0.23000
28;SO61769   ;10;EUR 970;EUR 53,53;0.23000
16;SO61966   ;6;EUR 780;EUR 85,29;0.23000
8;SO61991   ;8;EUR 1954,74;EUR 37,73;0.46000
22;SO62079   ;8;EUR 1306;EUR 31,88;0.23000
26;SO62215   ;9;EUR 184,9;EUR 76,61;0.23000
20;SO62322   ;3;EUR 819;EUR 68,27;0.23000
11;SO62422   ;8;EUR 433,33;EUR 46;0.23000
11;SO62481   ;3;EUR 433,33;EUR 91,34;0.46000
28;SO62541   ;7;EUR 970;EUR 76,06;0.23000
14;SO62803   ;6;EUR 679,99;EUR 42,73;0.23000
14;SO62966   ;2;EUR 679,99;EUR 58,01;0.23000
13;SO63309   ;8;EUR 399;EUR 41,63;0.23000
8;SO63350   ;4;EUR 1954,74;EUR 50,19;0.23000
21;SO63609   ;1;EUR 1159;EUR 76,37;0.23000
29;SO63667   ;5;EUR 41,26;EUR 40,26;0.23000
23;SO63720   ;6;EUR 179;EUR 33,68;0.23000
20;SO63758   ;1;EUR 819;EUR 40,66;0.23000
10;SO63765   ;7;EUR 1490;EUR 79,89;0.23000
10;SO64011   ;3;EUR 1490;EUR 49,98;0.23000
9;SO64108   ;3;EUR 503,96;EUR 87,9;0.46000
25;SO64211   ;5;EUR 159,99;EUR 32,51;0.23000
26;SO64213   ;2;EUR 184,9;EUR 31,45;0.23000
11;SO64222   ;5;EUR 433,33;EUR 94,09;0.23000
17;SO64287   ;7;EUR 469;EUR 48,73;0.23000
19;SO64317   ;3;EUR 103,54;EUR 50,91;0.23000
29;SO64389   ;1;EUR 41,26;EUR 46,86;0.23000
24;SO64434   ;10;EUR 1495,53;EUR 71,7;0.23000
27;SO64377   ;8;EUR 845,37;EUR 85,93;0.23000
27;SO64476   ;5;EUR 845,37;EUR 53,05;0.23000
24;SO64600   ;2;EUR 1495,53;EUR 90,15;0.23000
16;SO64706   ;3;EUR 780;EUR 61,99;0.23000
19;SO64720   ;3;EUR 103,54;EUR 38,71;0.23000
8;SO65049   ;1;EUR 1954,74;EUR 96,9;0.23000
26;SO65339   ;6;EUR 184,9;EUR 67,83;0.23000
12;SO65477   ;6;EUR 299,99;EUR 37,56;0.46000
21;SO65540   ;9;EUR 1159;EUR 53,52;0.23000
24;SO65800   ;4;EUR 1495,53;EUR 82,31;0.46000
16;SO65921   ;10;EUR 780;EUR 97,68;0.23000
24;SO65998   ;6;EUR 1495,53;EUR 63,79;0.23000
29;SO66035   ;9;EUR 41,26;EUR 32,66;0.23000
16;SO66085   ;1;EUR 780;EUR 61,4;0.23000
23;SO66148   ;9;EUR 179;EUR 56,98;0.23000
14;SO66102   ;7;EUR 679,99;EUR 56,01;0.23000
29;SO66198   ;5;EUR 41,26;EUR 36,04;0.23000
17;SO66232   ;5;EUR 469;EUR 31,21;0.23000
21;SO66428   ;4;EUR 1159;EUR 38,01;0.46000
13;SO66431   ;6;EUR 399;EUR 59,23;0.23000
27;SO66455   ;10;EUR 845,37;EUR 65,4;0.23000
9;SO66448   ;4;EUR 503,96;EUR 79,03;0.23000
26;SO66452   ;5;EUR 184,9;EUR 37,57;0.23000
28;SO66457   ;9;EUR 970;EUR 38,01;0.23000
11;SO66562   ;10;EUR 433,33;EUR 90,47;0.23000
26;SO66667   ;4;EUR 184,9;EUR 38,59;0.23000
8;SO66869   ;10;EUR 1954,74;EUR 82,19;0.23000
23;SO66894   ;3;EUR 179;EUR 61,21;0.23000
29;SO66974   ;6;EUR 41,26;EUR 48,92;0.23000
25;SO67117   ;7;EUR 159,99;EUR 34,43;0.23000
26;SO67140   ;3;EUR 184,9;EUR 65,63;0.23000
26;SO67394   ;1;EUR 184,9;EUR 73,7;0.23000
23;SO67466   ;7;EUR 179;EUR 88,77;0.23000
13;SO67454   ;6;EUR 399;EUR 61,59;0.23000
25;SO59218   ;1;EUR 159,99;EUR 82,21;0.23000
11;SO59634   ;3;EUR 433,33;EUR 99,97;0.23000
20;SO59631   ;10;EUR 819;EUR 86,47;0.23000
28;SO59654   ;7;EUR 970;EUR 51,48;0.23000
27;SO59699   ;3;EUR 845,37;EUR 48,21;0.23000
13;SO59705   ;2;EUR 399;EUR 80,16;0.23000
19;SO59838   ;6;EUR 103,54;EUR 51,31;0.46000
13;SO59880   ;7;EUR 399;EUR 64,07;0.23000
28;SO59899   ;10;EUR 970;EUR 80,72;0.23000
15;SO59922   ;8;EUR 588;EUR 47,53;0.23000
19;SO59940   ;2;EUR 103,54;EUR 75,42;0.23000
9;SO60091   ;1;EUR 503,96;EUR 79,13;0.23000
18;SO60116   ;3;EUR 1299,99;EUR 62,39;0.23000
21;SO60175   ;3;EUR 1159;EUR 84,77;0.23000
15;SO60226   ;1;EUR 588;EUR 36;0.23000
27;SO60324   ;2;EUR 845,37;EUR 88,64;0.23000
20;SO60376   ;10;EUR 819;EUR 58,12;0.23000
18;SO60417   ;5;EUR 1299,99;EUR 97,66;0.23000
19;SO60471   ;4;EUR 103,54;EUR 62,02;0.23000
26;SO60494   ;1;EUR 184,9;EUR 44,42;0.69000
26;SO60622   ;6;EUR 184,9;EUR 39,4;0.23000
27;SO60749   ;4;EUR 845,37;EUR 61,32;0.23000
14;SO60830   ;9;EUR 679,99;EUR 56,77;0.46000
29;SO60938   ;7;EUR 41,26;EUR 90,25;0.23000
22;SO60992   ;3;EUR 1306;EUR 59,69;0.23000
29;SO61066   ;9;EUR 41,26;EUR 74,35;0.23000
13;SO61113   ;5;EUR 399;EUR 79,08;0.23000
26;SO61131   ;9;EUR 184,9;EUR 77,4;0.23000
14;SO61402   ;5;EUR 679,99;EUR 70,38;0.23000
9;SO61426   ;8;EUR 503,96;EUR 75,2;0.46000
28;SO61434   ;7;EUR 970;EUR 67,75;0.23000
8;SO61461   ;2;EUR 1954,74;EUR 52,91;0.23000
9;SO61501   ;10;EUR 503,96;EUR 96,53;0.23000
8;SO61523   ;1;EUR 1954,74;EUR 56,77;0.46000
20;SO61597   ;8;EUR 819;EUR 59,93;0.23000
23;SO61620   ;8;EUR 179;EUR 42,58;0.23000
19;SO61633   ;8;EUR 103,54;EUR 74,96;0.23000
14;SO61646   ;9;EUR 679,99;EUR 56,93;0.23000
11;SO61654   ;1;EUR 433,33;EUR 59,36;0.23000
9;SO61681   ;7;EUR 503,96;EUR 62,32;0.23000
14;SO61836   ;3;EUR 679,99;EUR 59,76;0.23000
18;SO61925   ;10;EUR 1299,99;EUR 45,32;0.23000
25;SO62130   ;10;EUR 159,99;EUR 80,85;0.23000
15;SO62118   ;4;EUR 588;EUR 73,97;0.23000
23;SO62156   ;5;EUR 179;EUR 85,01;0.23000
15;SO62240   ;4;EUR 588;EUR 50,42;0.23000
11;SO62263   ;10;EUR 433,33;EUR 59,24;0.23000
13;SO62298   ;8;EUR 399;EUR 71,67;0.23000
14;SO62340   ;7;EUR 679,99;EUR 68,68;0.46000
18;SO62518   ;6;EUR 1299,99;EUR 46,24;0.23000
27;SO62556   ;2;EUR 845,37;EUR 73,09;0.23000
8;SO62620   ;1;EUR 1954,74;EUR 46,8;0.23000
11;SO62609   ;6;EUR 433,33;EUR 84,1;0.23000
9;SO62744   ;7;EUR 503,96;EUR 45,22;0.23000
19;SO62918   ;5;EUR 103,54;EUR 32,82;0.23000
17;SO62934   ;3;EUR 469;EUR 32,19;0.23000
21;SO62951   ;6;EUR 1159;EUR 36,2;0.23000
29;SO63058   ;5;EUR 41,26;EUR 91,37;0.23000
28;SO63070   ;8;EUR 970;EUR 39;0.23000
29;SO63335   ;10;EUR 41,26;EUR 54,54;0.23000
23;SO63355   ;6;EUR 179;EUR 86,62;0.46000
29;SO63352   ;8;EUR 41,26;EUR 41,98;0.23000
27;SO63379   ;2;EUR 845,37;EUR 44,65;0.23000
12;SO63374   ;3;EUR 299,99;EUR 77,96;0.23000
16;SO63403   ;2;EUR 780;EUR 65,4;0.23000
14;SO63478   ;3;EUR 679,99;EUR 59,57;0.23000
20;SO63449   ;2;EUR 819;EUR 81,48;0.23000
21;SO63464   ;4;EUR 1159;EUR 41,5;0.23000
18;SO63598   ;4;EUR 1299,99;EUR 89,8;0.46000
24;SO63662   ;3;EUR 1495,53;EUR 87,29;0.23000
15;SO63626   ;5;EUR 588;EUR 97,9;0.23000
21;SO63709   ;7;EUR 1159;EUR 60,93;0.23000
18;SO63753   ;4;EUR 1299,99;EUR 98,07;0.23000
29;SO63955   ;8;EUR 41,26;EUR 33,32;0.23000
23;SO64028   ;9;EUR 179;EUR 59,82;0.23000
27;SO64185   ;4;EUR 845,37;EUR 47,97;0.23000
13;SO64277   ;2;EUR 399;EUR 72,05;0.23000
8;SO64298   ;1;EUR 1954,74;EUR 31,24;0.23000
24;SO64479   ;2;EUR 1495,53;EUR 60,69;0.23000
26;SO64583   ;1;EUR 184,9;EUR 66,01;0.23000
8;SO64633   ;9;EUR 1954,74;EUR 64,88;0.23000
11;SO64653   ;5;EUR 433,33;EUR 48,22;0.23000
17;SO64745   ;4;EUR 469;EUR 82,51;0.23000
21;SO64861   ;3;EUR 1159;EUR 87,48;0.23000
9;SO64931   ;3;EUR 503,96;EUR 47,73;0.23000
17;SO64947   ;3;EUR 469;EUR 94,76;0.23000
15;SO65034   ;8;EUR 588;EUR 34,44;0.23000
19;SO65149   ;5;EUR 103,54;EUR 57,27;0.23000
8;SO65383   ;1;EUR 1954,74;EUR 37,33;0.23000
24;SO65338   ;8;EUR 1495,53;EUR 94,64;0.23000
20;SO65422   ;6;EUR 819;EUR 53,2;0.69000
19;SO65536   ;8;EUR 103,54;EUR 72,49;0.23000
10;SO65565   ;1;EUR 1490;EUR 63,13;0.23000
14;SO65676   ;6;EUR 679,99;EUR 68,44;0.23000
17;SO65702   ;8;EUR 469;EUR 86,18;0.46000
12;SO65763   ;5;EUR 299,99;EUR 64,29;0.23000
8;SO66037   ;9;EUR 1954,74;EUR 44,49;0.46000
10;SO66038   ;8;EUR 1490;EUR 42,35;0.23000
25;SO66175   ;1;EUR 159,99;EUR 52,47;0.23000
29;SO66205   ;8;EUR 41,26;EUR 47,82;0.23000
21;SO66344   ;10;EUR 1159;EUR 87,42;0.23000
14;SO66338   ;8;EUR 679,99;EUR 62,45;0.23000
16;SO66381   ;1;EUR 780;EUR 94,45;0.23000
13;SO66400   ;5;EUR 399;EUR 91,79;0.23000
24;SO66547   ;8;EUR 1495,53;EUR 61,66;0.23000
11;SO66517   ;1;EUR 433,33;EUR 94,38;0.23000
19;SO66618   ;3;EUR 103,54;EUR 31,52;0.23000
20;SO66621   ;1;EUR 819;EUR 32,92;0.23000
25;SO66745   ;4;EUR 159,99;EUR 77,42;0.23000
15;SO66760   ;8;EUR 588;EUR 74,75;0.23000
29;SO66768   ;8;EUR 41,26;EUR 56,24;0.23000
8;SO66886   ;8;EUR 1954,74;EUR 40,1;0.23000
29;SO66993   ;10;EUR 41,26;EUR 59,16;0.23000
29;SO67005   ;1;EUR 41,26;EUR 74,65;0.23000
8;SO67016   ;2;EUR 1954,74;EUR 38,77;0.23000
27;SO67194   ;3;EUR 845,37;EUR 71,69;0.23000
12;SO67248   ;1;EUR 299,99;EUR 67,17;0.46000
20;SO67237   ;10;EUR 819;EUR 67,09;0.23000
19;SO67249   ;4;EUR 103,54;EUR 83,47;0.23000
13;SO67417   ;5;EUR 399;EUR 78,82;0.23000
9;SO67386   ;2;EUR 503,96;EUR 81,3;0.23000
11;SO67415   ;10;EUR 433,33;EUR 37,45;0.23000
11;SO59236   ;10;EUR 433,33;EUR 84,58;0.23000
22;SO59241   ;7;EUR 1306;EUR 76,13;0.23000
18;SO59268   ;8;EUR 1299,99;EUR 36,1;0.23000
27;SO59370   ;8;EUR 845,37;EUR 59,34;0.23000
8;SO59491   ;6;EUR 1954,74;EUR 100,6;0.23000
25;SO59585   ;1;EUR 159,99;EUR 79,2;0.23000
8;SO59593   ;3;EUR 1954,74;EUR 56,57;0.23000
14;SO59681   ;8;EUR 679,99;EUR 59,29;0.23000
24;SO59726   ;9;EUR 1495,53;EUR 65,82;0.23000
14;SO59766   ;7;EUR 679,99;EUR 81,11;0.46000
24;SO59780   ;2;EUR 1495,53;EUR 74,34;0.23000
21;SO59978   ;8;EUR 1159;EUR 48,3;0.46000
24;SO60070   ;6;EUR 1495,53;EUR 69,9;0.23000
11;SO60097   ;5;EUR 433,33;EUR 62,47;0.23000
17;SO60169   ;2;EUR 469;EUR 98,7;0.23000
18;SO60466   ;1;EUR 1299,99;EUR 53,07;0.23000
9;SO60542   ;3;EUR 503,96;EUR 80,25;0.23000
23;SO60624   ;10;EUR 179;EUR 87,17;0.23000
27;SO60701   ;6;EUR 845,37;EUR 72,5;0.46000
16;SO60761   ;2;EUR 780;EUR 39,54;0.23000
11;SO60784   ;10;EUR 433,33;EUR 63,08;0.23000
18;SO60869   ;6;EUR 1299,99;EUR 98,88;0.23000
26;SO60854   ;8;EUR 184,9;EUR 91,08;0.23000
25;SO60905   ;6;EUR 159,99;EUR 67,73;0.23000
12;SO61010   ;3;EUR 299,99;EUR 34,2;0.23000
18;SO61026   ;6;EUR 1299,99;EUR 62,82;0.46000
20;SO61084   ;4;EUR 819;EUR 94,42;0.23000
24;SO61360   ;4;EUR 1495,53;EUR 30,96;0.23000
15;SO61470   ;3;EUR 588;EUR 47,43;0.46000
25;SO61590   ;5;EUR 159,99;EUR 69,33;0.23000
14;SO61759   ;5;EUR 679,99;EUR 38,34;0.23000
17;SO61887   ;1;EUR 469;EUR 75,19;0.23000
22;SO62003   ;10;EUR 1306;EUR 73,03;0.23000
17;SO62210   ;1;EUR 469;EUR 88,32;0.23000
23;SO62331   ;9;EUR 179;EUR 32,27;0.23000
27;SO62514   ;10;EUR 845,37;EUR 58,95;0.23000
14;SO62598   ;10;EUR 679,99;EUR 65,01;0.23000
26;SO62726   ;4;EUR 184,9;EUR 89,99;0.46000
12;SO62853   ;1;EUR 299,99;EUR 72,1;0.23000
11;SO62863   ;6;EUR 433,33;EUR 100,23;0.23000
28;SO62952   ;7;EUR 970;EUR 92,62;0.23000
18;SO62997   ;1;EUR 1299,99;EUR 60,97;0.23000
27;SO63333   ;7;EUR 845,37;EUR 96,85;0.23000
24;SO63487   ;1;EUR 1495,53;EUR 77,56;0.23000
23;SO63608   ;5;EUR 179;EUR 41,16;0.46000
15;SO63578   ;4;EUR 588;EUR 86,8;0.23000
12;SO63591   ;1;EUR 299,99;EUR 65,56;0.23000
20;SO63684   ;2;EUR 819;EUR 30,64;0.23000
19;SO63685   ;5;EUR 103,54;EUR 87,26;0.23000
12;SO63703   ;7;EUR 299,99;EUR 73,01;0.23000
25;SO63951   ;1;EUR 159,99;EUR 62,48;0.23000
29;SO64007   ;4;EUR 41,26;EUR 88,62;0.23000
15;SO64102   ;5;EUR 588;EUR 34,87;0.46000
